Accident year,Casualty severity,Casualty sex,Casualty age,Road type,Weather condition,Casualties,
2021,Killed,Female,72,One way street,Fine no high winds,1,
2021,Killed,Female,72,Single carriageway,Fine no high winds,3,
2021,Killed,Female,72,Single carriageway,Raining no high winds,1,
2021,Killed,Female,73,Single carriageway,Fine no high winds,4,
2021,Killed,Female,74,Roundabout,Fine no high winds,1,
2021,Killed,Female,74,Dual carriageway,Fine no high winds,2,
2021,Killed,Female,75,Dual carriageway,Fine no high winds,1,
2021,Killed,Female,75,Single carriageway,Fine no high winds,4,
2021,Killed,Female,76,Roundabout,Other,1,
2021,Killed,Female,76,Dual carriageway,Fine no high winds,2,
2021,Killed,Female,76,Single carriageway,Fine no high winds,5,
2021,Killed,Female,76,Single carriageway,Raining no high winds,1,
2021,Killed,Female,77,Dual carriageway,Fine no high winds,2,
2021,Killed,Female,77,Single carriageway,Fine no high winds,7,
2021,Killed,Female,78,Single carriageway,Fine no high winds,5,
2021,Killed,Female,79,Dual carriageway,Fine no high winds,1,
2021,Killed,Female,79,Single carriageway,Fine no high winds,4,
2021,Killed,Female,79,Single carriageway,Raining no high winds,2,
2021,Killed,Female,79,Single carriageway,Other,1,
2021,Killed,Female,80,Single carriageway,Snowing no high winds,1,
2021,Killed,Female,81,Dual carriageway,Fine no high winds,1,
2021,Killed,Female,81,Single carriageway,Fine no high winds,4,
2021,Killed,Female,81,Single carriageway,Other,1,
2021,Killed,Female,82,Single carriageway,Fine no high winds,3,
2021,Killed,Female,83,Single carriageway,Fine no high winds,4,
2021,Killed,Female,84,Single carriageway,Fine no high winds,6,
2021,Killed,Female,85,Unknown,Fine no high winds,1,
2021,Killed,Female,85,Single carriageway,Fine no high winds,3,
2021,Killed,Female,85,Single carriageway,Raining no high winds,2,
2021,Killed,Female,86,Dual carriageway,Fine no high winds,1,
2021,Killed,Female,86,Dual carriageway,Raining no high winds,1,
2021,Killed,Female,86,Single carriageway,Fine no high winds,3,
2021,Killed,Female,87,Single carriageway,Fine no high winds,3,
2021,Killed,Female,88,Dual carriageway,Fine no high winds,1,
2021,Killed,Female,88,Single carriageway,Fine no high winds,1,
2021,Killed,Female,89,Dual carriageway,Raining no high winds,1,
2021,Killed,Female,89,Single carriageway,Fine no high winds,3,
2021,Killed,Female,90,Single carriageway,Fine no high winds,1,
2021,Killed,Female,91,Single carriageway,Fine no high winds,1,
2021,Killed,Female,92,Single carriageway,Fine no high winds,3,
2021,Killed,Female,93,Dual carriageway,Fine no high winds,3,
2021,Killed,Female,93,Dual carriageway,Raining + high winds,1,
2021,Killed,Female,93,Single carriageway,Fine no high winds,1,
2021,Killed,Female,94,Single carriageway,Fine no high winds,1,
2021,Killed,Female,97,Dual carriageway,Fine no high winds,1,
,,,,,,,
